x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-15.32618,38.35778,,,,,,,,86.2,,,,19.07077,22.92496,-2.065717,-0.08676579,-0.1306547,-0.2240784,3.15338
-15.13841,38.36524,,,,,,,,86.4,,,,29.01725,19.67268,-1.178426,-0.02093245,-0.0628506,-0.1670335,3.1524
-14.94235,38.36089,,,,,,,,86.6,,,,-32.06219,-6.009446,-2.193089,-0.01432781,-0.08415589,-0.2981142,3.14775
-14.754,38.35871,,,,,,,,86.8,,,,-45.10293,31.87544,17.063,-0.01518002,0.0241815,-0.3169162,3.14657
-14.55553,38.3512,,,,,,,,87,,,,-4.291367,2.924278,4.243483,-0.02822951,0.1595234,-0.3758253,3.14261
-14.36125,38.35368,,,,,,,,87.2,,,,34.68193,3.427539,17.37424,-0.06215818,-0.1293231,-0.4644553,3.13516
-14.1608,38.35889,,,,,,,,87.4,,,,-63.35297,38.01035,15.08922,-0.2595517,0.0777643,-0.2571548,3.1311
-13.96125,38.3568,,,,,,,,87.6,,,,49.62845,-32.84701,20.03947,0.1889247,0.1442901,-0.08351673,3.12472
-13.75633,38.3613,,,,,,,,87.8,,,,-17.75636,-17.30625,0.4721366,-0.0417051,-0.09294432,0.4494883,3.12182
-13.55855,38.37918,,,,,,,,88,,,,-15.02362,25.11853,13.77432,0.01336907,0.2913498,-0.3311907,3.11913
-13.35077,38.39457,,,,,,,,88.2,,,,-23.92286,-44.80557,10.34582,0.002396845,0.2342516,0.1430117,3.11891
-13.1327,38.40107,,,,,,,,88.4,,,,60.01019,-42.61105,9.975681,0.002077266,-0.1119593,-0.2588592,3.11784
-12.92186,38.41065,,,,,,,,88.6,,,,14.15261,-1.940261,12.69932,-0.03888215,0.04410195,-0.2433064,3.11527
-12.70919,38.41943,,,,,,,,88.8,,,,43.21391,3.246059,10.46027,0.09353022,-0.1102016,0.323361,3.11281
-12.48846,38.42553,,,,,,,,89,,,,4.860708,-39.05613,3.548207,0.1729457,0.2713761,0.3851463,3.11354
-12.28297,38.43291,,,,,,,,89.2,,,,32.49123,29.06609,7.517794,-0.06221144,-0.2113485,-0.4092213,3.11598
-12.07212,38.45016,,,,,,,,89.4,,,,-33.43359,28.47281,14.26082,0.007989483,-0.2630138,0.08010788,3.12209
-11.87735,38.46233,,,,,,,,89.6,,,,-48.95951,37.57125,18.94628,-0.07515441,-0.1039698,-0.05661881,3.12907
-11.67111,38.48386,,,,,,,,89.8,,,,-49.28512,21.72355,13.88972,-0.06508765,0.01054612,-0.223386,3.12821
-11.47698,38.509,,,,,,,,90,,,,23.88408,-20.17833,25.64046,0.004101268,-0.05704491,-0.5119661,3.13441
-11.28211,38.54353,,,,,,,,90.2,,,,-23.7026,26.58522,20.97512,0.05901565,0.3946272,0.3646933,3.14013
-11.09274,38.57182,,,,,,,,90.4,,,,18.04701,-30.69893,5.216966,0.05464806,-0.1095092,0.2649845,3.14435
-10.9077,38.6132,,,,,,,,90.6,,,,-10.42866,-0.009576807,1.182257,-0.1993642,0.2410161,0.1496696,3.14391
-10.73117,38.64581,,,,,,,,90.8,,,,59.32688,-24.47976,7.54413,0.06801713,0.1664476,-0.2833603,3.14267
-10.53837,38.67699,,,,,,,,91,,,,34.0987,-7.539341,15.12561,0.008415589,-0.04772385,0.2974751,3.14427
-10.36112,38.7047,,,,,,,,91.2,,,,0.04692635,-6.643431,11.45243,-0.01374191,-0.08948221,-0.1596299,3.14259
-10.18901,38.7285,,,,,,,,91.4,,,,-40.66121,20.94352,13.18487,-0.04873585,-0.324373,0.3006709,3.1376
-10.01924,38.74197,,,,,,,,91.6,,,,-17.18989,29.31317,14.73679,-0.07888283,0.0650344,0.5115932,3.13847
-9.850738,38.7516,,,,,,,,91.8,,,,-38.2196,-0.9255984,10.20074,0.1243164,0.06572682,0.4728709,3.14206
-9.690859,38.76455,,,,,,,,92,,,,40.62817,-24.93034,-2.350148,-0.09278453,0.1670867,0.6269614,3.14262
-9.51778,38.77504,,,,,,,,92.2,,,,24.30258,5.673779,11.21923,-0.02524677,0.1729457,-0.4062919,3.14182
-9.336313,38.79921,,,,,,,,92.4,,,,-6.9949,25.81093,7.105033,0.05294364,0.1812015,0.4167314,3.1425
-9.151575,38.82363,,,,,,,,92.6,,,,33.17693,-18.681,-4.092649,-0.01459412,0.2370213,0.3020557,3.142
-8.971627,38.83363,,,,,,,,92.8,,,,17.58733,-36.23529,7.796478,-0.04708469,0.03238404,-0.4380367,3.13531
-8.78033,38.83952,,,,,,,,93,,,,14.96903,0.4165911,21.00577,-0.2517753,-0.2388323,-0.3204315,3.13128
-8.59286,38.83997,,,,,,,,93.2,,,,-25.48819,16.91312,16.17666,-0.04783037,-0.1929727,-0.4447479,3.12629
-8.399912,38.85086,,,,,,,,93.4,,,,-31.39469,-8.169016,13.77815,0.1548894,0.02503371,0.5039766,3.12233
-8.194846,38.85497,,,,,,,,93.6,,,,17.94023,3.296816,-0.6904878,0.03296993,0.03611246,0.07648598,3.12021
-7.986194,38.85367,,,,,,,,93.8,,,,12.84489,14.56345,8.529104,0.03467436,0.01880192,0.2168878,3.11952
-7.764028,38.85498,,,,,,,,94,,,,56.50029,9.724769,2.876394,0.05331649,0.2941728,-0.04063984,3.12607
-7.569713,38.86216,,,,,,,,94.2,,,,30.0932,27.03628,9.912952,0.09725864,0.2287655,0.6486928,3.13539
-7.383034,38.8608,,,,,,,,94.4,,,,6.973352,-15.32289,7.996155,-0.0294013,-0.03802994,-0.1653823,3.14836
-7.203904,38.86266,,,,,,,,94.6,,,,-63.30748,3.991613,19.2106,0.03281014,0.1979794,0.3789678,3.1584
-7.027393,38.87368,,,,,,,,94.8,,,,40.85178,20.66388,3.796246,-0.161068,-0.1234109,-0.4021906,3.16079
-6.845071,38.89084,,,,,,,,95,,,,-15.03511,18.39561,17.84686,0.1199488,0.1768872,0.5106345,3.16635
-6.667341,38.90656,,,,,,,,95.2,,,,11.03296,13.49516,-3.37343,0.03419499,0.1318797,0.2462359,3.17227
-6.487586,38.92532,,,,,,,,95.4,,,,50.69674,8.7125,5.531564,-0.01070591,0.1732653,0.454069,3.17439
-6.299922,38.937,,,,,,,,95.6,,,,5.501875,-21.05126,16.3208,0.2540656,0.1470065,0.1099353,3.17312
-6.111524,38.94674,,,,,,,,95.8,,,,46.3891,-18.3506,-1.327824,-0.06418218,0.3823234,0.4536429,3.17359
-5.913956,38.96209,,,,,,,,96,,,,-2.014003,-28.42827,13.90169,0.09363674,-0.2687662,0.03440804,3.17296
-5.711731,38.97998,,,,,,,,96.2,,,,-13.54256,23.22376,3.942292,0.1263404,0.01118528,-0.4331898,3.17359
-5.51441,38.98439,,,,,,,,96.4,,,,-42.94719,-38.47338,10.92235,0.2217348,-0.01459412,-0.07856325,3.1726
-5.320036,38.98581,,,,,,,,96.6,,,,37.53869,19.46055,5.176743,0.04958806,0.3326821,0.2092712,3.17267
-5.130926,38.97991,,,,,,,,96.8,,,,54.35317,19.83931,-2.954924,0.1018925,-0.02828277,0.5808887,3.1738
-4.950661,38.97064,,,,,,,,97,,,,-22.28188,2.146163,23.7907,-0.1983522,0.1508414,0.2219478,3.17619
-4.773356,38.95441,,,,,,,,97.2,,,,27.02527,-6.502173,3.462495,-0.04900216,0.1740109,-0.002503371,3.18386
-4.605208,38.93775,,,,,,,,97.4,,,,72.52037,20.30666,2.440649,-0.003408846,0.06290387,0.1761415,3.18501
-4.431095,38.91757,,,,,,,,97.6,,,,27.6492,-10.13035,-2.864423,-0.0201335,0.2427205,-0.6198241,3.18649
-4.260225,38.90376,,,,,,,,97.8,,,,-6.040092,20.82141,11.63917,-0.05486112,-0.3175553,-0.1172856,3.18883
-4.089078,38.8885,,,,,,,,98,,,,-26.5924,31.92333,21.72882,0.08996158,-0.1478587,-0.1269263,3.18926
-3.907585,38.87809,,,,,,,,98.2,,,,-53.86332,9.399636,16.3366,-0.1459945,0.1434911,0.5213937,3.18375
-3.714326,38.86122,,,,,,,,98.4,,,,-4.367981,9.054871,14.55435,0.002503371,-0.05864281,-0.1850364,3.17711
-3.526311,38.85086,,,,,,,,98.6,,,,11.55154,-27.85127,4.800853,0.2892193,0.2551841,0.2975816,3.17149
-3.340872,38.83796,,,,,,,,98.8,,,,-1.220564,0.3825934,2.085829,0.1554221,0.2541188,0.6306898,3.16714
-3.143789,38.82247,,,,,,,,99,,,,9.549034,2.86586,3.70383,-0.1201086,0.1865278,0.200323,3.16553
-2.941673,38.81602,,,,,,,,99.2,,,,74.47548,-22.78322,9.706573,0.1031176,0.4395281,0.1799232,3.16536
-2.733768,38.81733,,,,,,,,99.4,,,,58.14702,12.15536,11.25418,0.01528654,0.02141182,-0.4558266,3.16372
-2.533163,38.81435,,,,,,,,99.6,,,,5.973054,17.26315,17.21096,0.04639227,0.07238472,0.1598429,3.1631
-2.333338,38.81927,,,,,,,,99.8,,,,29.55307,-64.93985,4.048116,-0.05475459,0.3169694,0.234518,3.1603
-2.128381,38.82982,,,,,,,,100,,,,6.467697,-20.74911,10.36642,0.2210424,-0.04783037,-0.161281,3.16169
-1.926063,38.8472,,,,,,,,100.2,,,,-30.82487,-29.33951,-6.842628,-0.01246359,-0.3432815,-0.09390306,3.16267
-1.720522,38.87576,,,,,,,,100.4,,,,-68.11695,57.55182,17.70656,0.0273773,0.1265534,0.1551025,3.16736
-1.516221,38.90884,,,,,,,,100.6,,,,15.01691,37.65553,9.462843,-0.1067395,-0.03648531,0.2216283,3.16813
-1.306262,38.93591,,,,,,,,100.8,,,,6.455247,13.43578,10.59961,0.1551558,-0.05187838,0.01065264,3.17079
-1.099405,38.9452,,,,,,,,101,,,,-30.12002,-21.85763,3.766079,-0.17726,-0.3840278,0.04415521,3.16692
-0.8960932,38.95044,,,,,,,,101.2,,,,-56.49598,12.13717,22.48491,0.1776328,0.2727077,0.6418218,3.15828
-0.7042249,38.95629,,,,,,,,101.4,,,,49.22766,13.57704,0.9361328,0.1268197,0.1474326,-0.2487925,3.15423
-0.509266,38.96524,,,,,,,,101.6,,,,-23.83141,-1.868914,15.12369,0.01869539,-0.1491903,-0.3452522,3.1492
-0.3008318,38.97177,,,,,,,,101.8,,,,-48.32744,4.894227,15.90468,0.05075985,0.04277037,-0.4382498,3.14202
-0.1024244,38.99642,,,,,,,,102,,,,-40.06026,30.95128,10.88165,0.06061355,0.06322344,-0.3930826,3.14039
0.09355117,39.02876,,,,,,,,102.2,,,,-30.32831,27.16318,4.795586,-0.04522048,-0.1692173,0.001597897,3.14012
0.2704733,39.10485,,,,,,,,102.4,,,,-2.851015,28.59204,5.728367,0.220563,0.1826929,-1.181485,3.14233
0.4165161,39.23614,,,,,,,,102.6,,,,-3.313096,-1.795172,13.05367,0.2620018,0.6435795,-0.6525277,3.14159
0.5274705,39.39196,,,,,,,,102.8,,,,41.22384,-26.58761,-0.06847417,-0.161281,0.06780408,-1.123375,3.13642
0.6159527,39.57377,,,,,,,,103,,,,-47.12555,49.2425,11.37437,0.2269013,-0.3483415,-1.033946,3.12652
0.6897531,39.77276,,,,,,,,103.2,,,,11.03966,3.845567,5.370673,0.142852,-0.106846,-0.6276006,3.12139
0.7339461,39.98314,,,,,,,,103.4,,,,73.9679,-23.87115,-0.8173805,0.1005077,0.2381931,-0.6026734,3.11557
0.7620051,40.20276,,,,,,,,103.6,,,,37.4592,18.20886,5.072834,0.08633968,0.312016,-0.765286,3.10541
0.7735865,40.42755,,,,,,,,103.8,,,,28.74383,-19.35233,-2.818454,0.0211455,-0.2460761,-0.3043461,3.08998
0.7709542,40.64175,,,,,,,,104,,,,4.479551,0.1537078,11.77277,0.1087635,0.08442221,-0.376571,3.08327
0.7814769,40.85458,,,,,,,,104.2,,,,56.86804,-21.12404,-6.613264,-0.2584864,-0.1564873,0.04138552,3.06253
0.790406,41.06984,,,,,,,,104.4,,,,1.417367,-25.63232,13.75229,0.1124919,0.1408812,-0.2275405,3.05045
0.7792007,41.25767,,,,,,,,104.6,,,,3.262818,13.39125,21.13553,-0.05832323,-0.1194161,0.3224556,3.04465
0.7505456,41.43303,,,,,,,,104.8,,,,-2.179681,12.89469,11.48882,0.1013599,0.02183792,-0.2037318,3.04633
0.7207494,41.59696,,,,,,,,105,,,,-7.927202,6.147831,19.44283,-0.05028048,0.06253102,-0.1878594,3.05379
0.6998634,41.76033,,,,,,,,105.2,,,,34.12073,14.57207,8.334695,-0.1096157,0.1654356,0.206395,3.06776
0.6806068,41.91999,,,,,,,,105.4,,,,80.95275,2.200271,15.85776,-0.1252751,-0.2514557,-0.002290318,3.08218
0.6630002,42.07722,,,,,,,,105.6,,,,14.16697,-3.586993,7.273585,0.1473261,-0.1286307,0.455294,3.09574
0.6616414,42.24104,,,,,,,,105.8,,,,-16.73403,11.93126,7.550833,0.02806972,0.05219796,0.1225587,3.10886
0.6586371,42.40389,,,,,,,,106,,,,-5.890215,-25.27463,12.97418,0.07946873,0.1473261,0.1436509,3.126
0.6786485,42.56987,,,,,,,,106.2,,,,38.03621,-2.771528,5.252879,-0.09614012,-0.307382,-0.2091647,3.1395
0.7027189,42.73431,,,,,,,,106.4,,,,-46.7918,14.87565,13.03786,0.02785666,-0.04197142,-0.07291735,3.15619
0.7207271,42.91024,,,,,,,,106.6,,,,21.18821,38.53037,7.697837,-0.02790993,0.08207863,0.1876996,3.16799
0.7425,43.0709,,,,,,,,106.8,,,,38.11234,4.640442,1.521276,0.1880192,0.03659184,-0.2844256,3.17288
0.7840064,43.24361,,,,,,,,107,,,,-86.31528,5.965872,22.15738,-0.165116,-0.09704559,-0.3270362,3.17771
0.8154714,43.42169,,,,,,,,107.2,,,,-14.16218,34.0896,14.3044,0.07488809,-0.1123321,0.08415589,3.18055
0.8415533,43.60504,,,,,,,,107.4,,,,-38.26413,28.75532,7.680599,0.008894959,0.3518036,0.03105246,3.1868
0.8680195,43.78563,,,,,,,,107.6,,,,35.16986,15.75768,17.83776,-0.01470065,0.01219728,-0.1287905,3.18856
0.8895978,43.97214,,,,,,,,107.8,,,,6.218221,-32.13689,10.0815,-0.05326322,-0.2621616,-0.2754241,3.18884
0.9151843,44.17626,,,,,,,,108,,,,-66.24086,8.666532,22.10471,0.01102549,-0.01006675,0.114942,3.18913
0.9245532,44.37037,,,,,,,,108.2,,,,-24.31168,3.685155,11.36719,-0.009960223,-0.1101483,-0.286929,3.18049
0.9353606,44.57356,,,,,,,,108.4,,,,14.83352,-12.81568,10.03697,0.1343831,-0.01896171,-0.4215784,3.17383
0.9515573,44.79473,,,,,,,,108.6,,,,-6.276639,23.67339,7.34158,0.03153183,-0.1193629,-0.4224306,3.17487
0.9439459,45.0086,,,,,,,,108.8,,,,-28.12277,-29.00049,4.833415,0.2275937,0.238779,0.2153965,3.16164
0.9216715,45.21959,,,,,,,,109,,,,-23.95973,5.253357,13.84423,-0.1272458,-0.2751578,-0.2784601,3.15256
0.8970389,45.43168,,,,,,,,109.2,,,,-14.04918,24.94279,8.798212,0.08628642,-0.07243798,0.03818973,3.14606
0.8873147,45.63648,,,,,,,,109.4,,,,-36.40719,3.076549,20.78119,0.1422128,-0.2507632,-0.262641,3.1406
0.8953573,45.83897,,,,,,,,109.6,,,,-39.41431,21.36203,19.61282,-0.1879126,-0.3429086,-0.1459945,3.12627
0.9347809,46.05077,,,,,,,,109.8,,,,-30.73868,21.26147,20.02367,0.06588661,0.2036253,0.3311374,3.11268
0.9572362,46.2517,,,,,,,,110,,,,10.05852,-26.14468,0.3155558,-0.09661949,0.06801713,-0.009001484,3.0988
0.9607974,46.45533,,,,,,,,110.2,,,,-16.03732,4.030399,16.3208,0.05635249,0.4066114,0.3690609,3.09935
0.9733034,46.65801,,,,,,,,110.4,,,,34.90315,-39.8558,2.295561,0.02061287,-0.2132127,0.09369001,3.10731
0.9797534,46.85364,,,,,,,,110.6,,,,-38.66492,4.444596,20.47474,0.1312938,-0.1481783,-0.1130246,3.11792
0.9833074,47.05191,,,,,,,,110.8,,,,-54.46569,16.46923,13.329,0.03749731,0.1680455,0.3265568,3.12898
0.9917483,47.23383,,,,,,,,111,,,,43.44471,-4.912423,10.1993,-0.06301039,-0.1102549,0.02567287,3.14351
0.9982736,47.42409,,,,,,,,111.2,,,,-9.733867,22.53375,2.768655,0.03941479,-0.05965481,-0.3073288,3.15614
1.002999,47.61577,,,,,,,,111.4,,,,-27.82493,23.46413,9.69125,0.2641856,-0.05709817,0.4845355,3.16831
0.9997214,47.80901,,,,,,,,111.6,,,,-9.252153,20.34353,2.08918,-0.0793622,-0.299872,-0.2741991,3.17969
0.986742,47.98987,,,,,,,,111.8,,,,-54.79753,0.6004658,11.63343,0.03275688,-0.2087386,-0.1447162,3.17893
0.9728551,48.1926,,,,,,,,112,,,,-20.88558,-22.6367,13.20163,0.08847021,0.1911617,0.05976133,3.1863
0.9598662,48.38381,,,,,,,,112.2,,,,56.05784,21.0029,-2.095405,-0.1662345,-0.09374327,-0.3506851,3.1911
0.9553957,48.5743,,,,,,,,112.4,,,,22.32641,16.51185,4.848258,0.1858354,-0.05795038,0.3987817,3.1856
0.9539375,48.77098,,,,,,,,112.6,,,,21.41709,22.2905,7.464163,0.03073288,0.09464875,0.6253102,3.18443
0.9628112,48.95868,,,,,,,,112.8,,,,2.01496,11.9825,12.17308,0.1361408,-0.08735169,-0.191215,3.17732
0.9758856,49.14173,,,,,,,,113,,,,8.704839,4.143405,-0.5195418,0.1692173,0.1290568,0.4556669,3.17926
0.999191,49.32414,,,,,,,,113.2,,,,49.59398,-23.71936,-6.195236,-0.09816412,0.01928129,0.4932174,3.18534
1.027606,49.50506,,,,,,,,113.4,,,,28.09452,-31.82038,-5.159505,-0.1565406,0.003515373,-0.5481318,3.18305
1.070893,49.68728,,,,,,,,113.6,,,,0.5722142,29.97972,14.59362,0.2152367,0.07446198,0.07696535,3.1765
1.112174,49.86264,,,,,,,,113.8,,,,2.951093,-11.71914,3.331292,-0.1529187,-0.01842907,-0.2117213,3.16957
1.166748,50.04415,,,,,,,,114,,,,-9.477208,8.74554,9.979033,-0.05454154,0.2395247,0.3722034,3.16708
1.20462,50.22132,,,,,,,,114.2,,,,35.27473,-11.56974,0.5602432,0.2595517,0.1593636,0.2793656,3.1639
1.234715,50.39996,,,,,,,,114.4,,,,49.49007,-21.56601,7.129454,0.02561961,0.01816276,-0.2586462,3.16276
1.27063,50.57989,,,,,,,,114.6,,,,-50.67999,-7.588662,10.41238,-0.007350325,0.02103897,0.03936152,3.15757
1.319651,50.76619,,,,,,,,114.8,,,,-27.09566,2.899857,-2.74184,0.1287905,0.1319863,0.003355583,3.14649
1.36358,50.96117,,,,,,,,115,,,,15.33582,-39.26635,5.460695,0.1791775,-0.1116397,0.2115083,3.1375
1.4008,51.13707,,,,,,,,115.2,,,,-12.9895,40.60374,8.313626,-0.288154,-0.1374724,-0.3581952,3.12664
1.436316,51.33506,,,,,,,,115.4,,,,-4.390966,0.7656657,18.16002,-0.1455684,0.1041829,-0.3743872,3.1221
1.46394,51.53615,,,,,,,,115.6,,,,-23.62934,32.74885,7.722737,0.008948221,0.1139833,-0.03888215,3.12254
1.479895,51.74128,,,,,,,,115.8,,,,12.97226,13.4626,-0.4333505,-0.0102798,-0.01619202,-0.05219796,3.12728
1.490673,51.9422,,,,,,,,116,,,,31.23954,-9.054392,9.568666,0.05390238,-0.03217098,-0.02221076,3.13611
1.48623,52.14055,,,,,,,,116.2,,,,2.965937,-3.659298,5.572744,-0.005060006,-0.03014698,-0.01800297,3.14341
1.479072,52.35157,,,,,,,,116.4,,,,17.69555,-1.409706,11.29872,-0.01848234,0.09496833,0.0376571,3.15438
1.473272,52.55333,,,,,,,,116.6,,,,9.375694,-7.554664,9.93881,-0.00314253,-0.05613944,-0.2507632,3.1663
1.473134,52.75187,,,,,,,,116.8,,,,8.044996,-22.94172,14.81771,-0.05400891,-0.3728426,-0.09390306,3.17686
1.461065,52.94194,,,,,,,,117,,,,-41.59782,30.754,12.95886,0.07222493,0.1047688,0.545948,3.18476
1.452131,53.13692,,,,,,,,117.2,,,,41.24395,16.44529,3.75746,0.1241566,0.1289503,-0.1389105,3.1942
1.45707,53.32784,,,,,,,,117.4,,,,-62.70797,-21.94813,10.77151,-0.08953547,-0.2066613,-0.3371029,3.19872
1.457564,53.51874,,,,,,,,117.6,,,,-32.1843,-1.419283,20.34066,0.06130597,0.03014698,0.5143629,3.19833
1.472684,53.7167,,,,,,,,117.8,,,,-4.508282,-5.441063,2.495716,0.03723099,-0.1360875,-0.1361941,3.19584
1.49472,53.92473,,,,,,,,118,,,,-53.73259,39.07673,21.76617,0.03584615,0.1834918,0.2473011,3.19615
1.502171,54.12401,,,,,,,,118.2,,,,31.62309,11.31835,9.110416,-0.08607337,0.2467152,0.07238472,3.19442
1.506145,54.32618,,,,,,,,118.4,,,,54.56865,-30.3331,11.59608,0.2125203,0.04346279,-0.1295362,3.18818
1.496987,54.53542,,,,,,,,118.6,,,,-21.06658,37.68043,6.3341,0.08143947,0.110681,0.3122823,3.1924
1.49046,54.73923,,,,,,,,118.8,,,,-12.10604,7.085401,18.70015,0.08175904,-0.09438243,-0.03627225,3.19079
1.487054,54.93526,,,,,,,,119,,,,-47.94629,2.934334,15.97076,0.09768475,-0.1858354,-0.2871953,3.18555
1.492875,55.13662,,,,,,,,119.2,,,,-20.81327,11.26424,13.25861,0.08847021,0.05603291,0.2745186,3.18103
1.499756,55.32964,,,,,,,,119.4,,,,41.52599,-7.051403,-0.626802,-0.09518138,0.005858955,0.4239753,3.17127
1.508756,55.51405,,,,,,,,119.6,,,,22.57397,9.344569,11.03775,0.1090831,-0.08889632,-0.03376888,3.15716
1.515335,55.69546,,,,,,,,119.8,,,,-37.95001,-4.058651,6.070259,-0.08820389,0.1676726,0.3475958,3.14664
1.496778,55.85054,,,,,,,,120,,,,45.84274,-11.0344,0.006224925,0.2875681,-0.005219796,-0.8212124,3.14575
1.42985,55.98325,,,,,,,,120.2,,,,-41.94641,-11.77085,11.99351,0.420087,0.7763115,-0.4567854,3.14424
1.304904,56.09874,,,,,,,,120.4,,,,4.367503,0.9720459,12.98136,-0.08900285,0.5740178,-1.401622,3.13724
1.146308,56.18714,,,,,,,,120.6,,,,-1.613692,16.56979,10.73225,0.2362757,-0.01603223,-0.5937784,3.13699
0.9748043,56.24781,,,,,,,,120.8,,,,38.59645,-9.207142,-3.724899,0.05693838,-0.3162237,-0.788775,3.13502
0.7821003,56.27053,,,,,,,,121,,,,18.50814,-35.68797,13.4286,-0.0386691,-0.4540157,-1.053174,3.13367
0.5798947,56.27248,,,,,,,,121.2,,,,-50.40178,9.400594,20.37322,0.1708152,0.1632518,-0.1783253,3.13919
0.3798754,56.27164,,,,,,,,121.4,,,,4.456567,21.73935,9.326852,-0.3091397,-0.2819222,-1.057222,3.14216
0.1664478,56.26431,,,,,,,,121.6,,,,19.14787,-27.00277,11.9078,0.08676579,0.2236523,-0.5971872,3.14675
-0.05147403,56.25581,,,,,,,,121.8,,,,58.0795,20.36029,7.435912,0.1177117,0.04665858,-0.8413458,3.14998
-0.2658082,56.25699,,,,,,,,122,,,,-22.02857,-8.118738,1.972822,0.02348908,-0.06988135,-0.0247674,3.14995
-0.4625902,56.26675,,,,,,,,122.2,,,,13.10394,-23.41529,3.755545,0.1526524,-0.01917476,0.464402,3.13881
-0.652078,56.28176,,,,,,,,122.4,,,,40.57262,-21.24519,6.587885,0.1263936,0.07435546,0.1989914,3.13475
-0.8389887,56.3029,,,,,,,,122.6,,,,-7.74237,-26.43678,9.698432,-0.03217098,-0.041279,-0.192227,3.1393
-1.0096,56.32976,,,,,,,,122.8,,,,5.241386,12.41489,8.455842,-0.1480718,-0.08420915,0.4172108,3.13679
-1.178782,56.35088,,,,,,,,123,,,,0.7110779,10.34008,4.186022,0.1359277,0.08740494,0.6091715,3.13396
-1.346614,56.3825,,,,,,,,123.2,,,,8.784327,14.01422,1.834916,-0.1218662,0.1666074,0.5415272,3.12813
-1.513741,56.41749,,,,,,,,123.4,,,,30.01802,12.64617,10.53161,-0.05613944,-0.1074319,-0.2752643,3.11992
-1.687214,56.46229,,,,,,,,123.6,,,,17.76019,23.51106,9.605537,0.05795038,0.2987002,0.4630172,3.11355
-1.874259,56.50641,,,,,,,,123.8,,,,-2.569936,-5.159984,12.22384,0.1288437,0.1459412,-0.07728493,3.1089
-2.059925,56.5396,,,,,,,,124,,,,11.33128,-10.43489,1.247858,-0.1283111,-0.232707,-0.5469601,3.10782
-2.249349,56.57528,,,,,,,,124.2,,,,-1.264138,13.00195,13.57417,0.06663229,0.03275688,0.1075917,3.1078
-2.431625,56.60107,,,,,,,,124.4,,,,34.9721,-38.83874,-1.578258,-0.06945524,0.2436792,0.1239968,3.11007
-2.614819,56.63932,,,,,,,,124.6,,,,-1.58161,9.81096,20.47857,0.1618137,0.1763013,0.3148922,3.10652
-2.803846,56.66161,,,,,,,,124.8,,,,4.310521,21.02301,0.5975928,0.03424825,-0.0118777,0.4208327,3.1072
-2.984665,56.67627,,,,,,,,125,,,,60.51249,13.11352,-1.289038,-0.09805759,-0.1331581,-0.1285242,3.10806
-3.165536,56.70301,,,,,,,,125.2,,,,-65.18166,34.72359,15.9291,0.000213053,-0.1442901,-0.3105246,3.10807
-3.353494,56.73299,,,,,,,,125.4,,,,-8.479784,-25.21334,9.897151,-0.09491506,-0.1911617,-0.573272,3.10814
-3.553252,56.75853,,,,,,,,125.6,,,,2.272576,7.385155,18.99655,-0.1806156,-0.08687232,-0.1705488,3.10303
-3.743099,56.79147,,,,,,,,125.8,,,,-13.45158,-47.06282,10.35588,0.05885586,0.2967294,0.4204066,3.10463
-3.942649,56.82566,,,,,,,,126,,,,26.1059,4.880341,15.89846,0.07084008,0.00165116,-0.2759567,3.10221
-4.136388,56.85244,,,,,,,,126.2,,,,31.0279,16.01338,7.16824,0.09166601,0.1053547,-0.2333462,3.09712
-4.334734,56.85947,,,,,,,,126.4,,,,-46.18463,-7.570466,4.064876,0.07877631,0.1835983,0.3028014,3.09862
-4.542514,56.88137,,,,,,,,126.6,,,,-9.316796,-10.57663,8.927979,-0.04479437,0.1801895,0.3911651,3.09937
-4.746027,56.92262,,,,,,,,126.8,,,,26.32281,8.486487,6.639122,0.08111989,-0.06380934,-0.007829694,3.1008
-4.951489,56.95916,,,,,,,,127,,,,-51.02571,12.43692,15.83669,-0.001065264,0.244638,-0.3870638,3.09708
-5.163129,56.99225,,,,,,,,127.2,,,,-50.3946,1.366132,24.94279,0.07259777,0.05773733,0.2163552,3.09523
-5.382283,57.02187,,,,,,,,127.4,,,,-10.0657,32.10337,3.199132,0.1181378,0.01475391,0.1741707,3.0942
-5.600025,57.03628,,,,,,,,127.6,,,,-9.319191,2.535939,10.81413,0.1022654,0.04101268,-0.2253567,3.09645
-5.812634,57.04827,,,,,,,,127.8,,,,-32.04974,-23.26063,6.133945,0.0793622,-0.1937183,-0.01272991,3.10561
-6.010038,57.04972,,,,,,,,128,,,,-58.07711,12.68304,12.75583,-0.02359561,-0.1425324,-0.2225337,3.10794
-6.19524,57.05401,,,,,,,,128.2,,,,2.765303,-19.44523,-0.9811439,0.008575379,0.1767274,-0.06391586,3.10143
-6.392546,57.06266,,,,,,,,128.4,,,,12.58919,-24.25805,2.4033,-0.2161954,-0.08511463,0.1378452,3.09865
-6.588937,57.07575,,,,,,,,128.6,,,,-14.58883,1.850718,14.03146,-0.132945,0.04985438,0.4735101,3.10084
-6.794436,57.09306,,,,,,,,128.8,,,,11.49073,5.52917,17.23921,0.01113201,0.169164,0.1670335,3.11072
-7.001217,57.11151,,,,,,,,129,,,,59.33646,-26.32329,12.61074,0.007563378,0.3612312,0.6535397,3.1205
