x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-7.126426,41.90688,,,,,,,,97.6,,,,-41.77116,-24.20921,13.12406,-0.2103897,-0.009161274,-0.005326322,6.559886
-6.723464,41.92906,,,,,,,,97.8,,,,8.765652,36.34925,19.24699,0.1165399,-0.1686314,-0.006498113,6.570206
-6.308976,41.94373,,,,,,,,98,,,,38.85406,-5.450161,7.00304,0.2680205,-0.1290035,-0.1120658,6.572749
-5.892885,41.9497,,,,,,,,98.2,,,,13.26053,-18.32522,12.22096,-0.4925783,0.2128398,0.2332929,6.574892
-5.487943,41.96043,,,,,,,,98.4,,,,14.95945,5.420951,14.92066,0.07787083,0.1056742,0.09491506,6.57118
-5.092099,41.96975,,,,,,,,98.6,,,,56.01666,-3.459621,17.16978,-0.4149205,0.2339321,0.07701862,6.56604
-4.695485,41.98217,,,,,,,,98.8,,,,-14.70423,-6.075526,5.690539,0.4893825,-0.143065,-0.4296212,6.562692
-4.296254,41.99371,,,,,,,,99,,,,-57.75389,-14.25795,8.842266,0.2837864,-0.2340386,-0.07968178,6.555253
-3.887563,42.00624,,,,,,,,99.2,,,,30.70181,-5.787264,6.560592,0.1522263,0.0169377,-0.1113201,6.549398
-3.465057,42.02046,,,,,,,,99.4,,,,6.232107,-3.05979,0.5616797,0.2681271,-0.1694836,-0.03515373,6.552135
-3.045368,42.03337,,,,,,,,99.6,,,,-7.131848,-41.42304,14.2771,-0.008628642,-0.2646117,-0.340352,6.56281
-2.624797,42.02484,,,,,,,,99.8,,,,55.14756,5.172912,22.28284,-0.3316168,0.2508698,0.4184359,6.583538
-2.221768,42.00007,,,,,,,,100,,,,37.34859,-24.31839,9.729557,-0.06274407,0.1587244,0.04442153,6.60275
-1.819484,41.97353,,,,,,,,100.2,,,,28.63896,-18.90749,10.71022,0.2264752,0.1930259,-0.2223207,6.60743
-1.416313,41.95387,,,,,,,,100.4,,,,15.58482,-38.79948,5.455428,0.3897803,0.04058658,-0.239791,6.614695
-1.014232,41.94329,,,,,,,,100.6,,,,-30.25888,-14.24789,3.922181,-0.08735169,0.1368865,0.2505502,6.632585
-0.6118944,41.93851,,,,,,,,100.8,,,,-7.749552,25.56385,-0.6397307,0.66089,-0.2877279,-0.5044027,6.649515
-0.195161,41.93745,,,,,,,,101,,,,8.491755,11.8331,17.76881,0.3401389,0.005539375,0.2909237,6.656635
0.2356814,41.94164,,,,,,,,101.2,,,,14.96568,10.50432,13.84711,0.08085357,0.1655421,0.2353169,6.655276
0.6708413,41.96382,,,,,,,,101.4,,,,-25.73336,-3.052607,5.440105,0.7071226,-0.4216317,-0.3251187,6.656094
1.097784,41.98171,,,,,,,,101.6,,,,-22.58115,-6.930735,5.40946,0.6152967,-0.3974501,-0.5361476,6.653529
1.515164,41.99261,,,,,,,,101.8,,,,-16.23652,11.70382,-1.184172,0.3893541,-0.1805623,-0.1134507,6.653059
1.908698,42.00381,,,,,,,,102,,,,55.23423,12.40867,20.5389,-0.2845321,0.08436894,-0.04420847,6.653603
2.290596,42.01323,,,,,,,,102.2,,,,-89.04611,10.9755,6.530903,-0.1835451,-0.008948221,0.02631203,6.665516
2.660591,42.03603,,,,,,,,102.4,,,,43.60225,24.4357,12.73332,-0.5004612,0.1663943,0.1698032,6.681876
3.006229,42.07705,,,,,,,,102.6,,,,43.34319,-2.107376,20.4891,-0.3983024,0.0386691,0.4708469,6.700985
3.347379,42.12763,,,,,,,,102.8,,,,-50.29452,14.31781,10.00441,0.2020807,-0.3417368,-0.3567571,6.717889
3.695532,42.17179,,,,,,,,103,,,,-29.65075,-39.41,3.579332,-0.1626659,-0.08426242,0.05060006,6.739095
4.045739,42.19518,,,,,,,,103.2,,,,-21.22843,-49.96364,3.590824,0.1526524,0.1635181,-0.3165966,6.758246
4.408992,42.19857,,,,,,,,103.4,,,,-69.07942,14.25316,13.691,0.0834102,-0.2041047,-0.382856,6.762742
4.779206,42.20274,,,,,,,,103.6,,,,-5.07475,43.37815,11.20008,0.3299124,0.1364604,0.0330232,6.771139
5.137321,42.20926,,,,,,,,103.8,,,,22.84212,26.74946,6.164591,-0.3520699,0.1080178,0.289965,6.794502
5.500036,42.20524,,,,,,,,104,,,,17.95125,-3.521392,7.742848,0.09512811,-0.04761732,-0.06317018,6.825358
5.87089,42.17972,,,,,,,,104.2,,,,41.92822,-17.35126,12.59015,0.459342,-0.02918825,-0.3281015,6.843001
6.252523,42.14333,,,,,,,,104.4,,,,-16.56452,2.410003,-1.909136,0.2391519,-0.1274056,-0.1874865,6.871015
6.656941,42.09711,,,,,,,,104.6,,,,6.851248,-8.107245,15.08299,0.2461826,0.02141182,-0.1840777,6.883629
7.057532,42.05033,,,,,,,,104.8,,,,-61.27528,-15.40382,1.638113,0.2566222,0.05006743,-0.1516937,6.889394
7.463527,42.01945,,,,,,,,105,,,,11.20582,42.04457,6.79666,0.5263472,-0.07318367,-0.2705772,6.8983
7.864779,42.00065,,,,,,,,105.2,,,,-27.02479,-8.89446,7.389464,-0.2300971,-0.2844256,-0.1757686,6.909843
8.2737,41.9819,,,,,,,,105.4,,,,-24.6009,26.79016,-6.761226,0.3151052,-0.2287123,-0.4060788,6.912177
8.674231,41.96052,,,,,,,,105.6,,,,-62.77501,-2.954924,5.928522,0.8963135,-0.03877563,-0.8345281,6.901185
9.052103,41.9427,,,,,,,,105.8,,,,-1.594059,-25.8976,14.18756,0.3613377,-0.04527374,-0.3496198,6.88803
9.427736,41.93224,,,,,,,,106,,,,-3.068409,36.43544,12.54849,-0.6107161,0.06711166,0.06998787,6.888408
9.807827,41.94313,,,,,,,,106.2,,,,12.09407,2.826116,12.28369,0.1473261,0.779454,-0.3195793,6.891433
10.13175,42.00624,,,,,,,,106.4,,,,20.14194,-5.659893,15.61307,0.3305516,0.5065333,-0.9252887,6.893736
10.38522,42.13903,,,,,,,,106.6,,,,10.94342,18.49904,7.862558,0.1140898,0.3154248,-1.287905,6.887627
10.58234,42.38247,,,,,,,,106.8,,,,23.36454,-20.87935,8.911697,-0.1748099,0.2599245,-0.8001201,6.859852
10.7286,42.74024,,,,,,,,107,,,,56.13206,4.740041,14.8067,0.7985222,-0.3266101,-1.246999,6.840666
10.83095,43.17141,,,,,,,,107.2,,,,13.56363,-25.96895,10.20121,0.1042894,-0.231482,-0.5556419,6.832644
10.90533,43.6538,,,,,,,,107.4,,,,2.262042,0.4601656,11.08755,0.2498045,-0.2669553,-1.091683,6.825413
10.94682,44.15654,,,,,,,,107.6,,,,-40.17375,-9.941683,21.75707,0.1395496,-0.1710815,-0.7123423,6.805339
10.97241,44.65513,,,,,,,,107.8,,,,44.99902,3.72442,5.489426,0.1223989,0.1151551,-0.3108442,6.771769
10.98858,45.12926,,,,,,,,108,,,,0.01340753,-31.91806,22.89767,-0.1259143,-0.2347843,-0.1595766,6.74785
10.99141,45.58357,,,,,,,,108.2,,,,-53.87193,-1.140598,8.581777,0.000426106,-0.1969674,-0.2037851,6.737359
10.98222,46.01325,,,,,,,,108.4,,,,-24.29109,9.540894,10.65132,0.05241101,0.03067962,0.704779,6.73404
10.9539,46.41693,,,,,,,,108.6,,,,28.78214,5.310818,24.5511,-0.5878129,0.3256513,0.4503938,6.730437
10.92253,46.79811,,,,,,,,108.8,,,,65.42779,11.03392,3.858495,-0.106846,0.2339321,0.04218447,6.72218
10.88922,47.16661,,,,,,,,109,,,,13.53682,5.275384,10.51486,-0.2942261,0.1694836,0.3240534,6.723587
10.85975,47.51987,,,,,,,,109.2,,,,-31.84719,-21.11542,5.61967,0.4685033,-0.1508414,-0.5730057,6.736736
10.84606,47.8694,,,,,,,,109.4,,,,-6.918285,-43.51605,8.663658,0.0386691,-0.1065264,-0.2505502,6.755758
10.84908,48.2108,,,,,,,,109.6,,,,-25.07735,-1.606509,8.428069,0.1099353,0.3339604,0.4534831,6.766501
10.8445,48.56035,,,,,,,,109.8,,,,46.17649,31.68295,-9.226295,0.2943326,-0.2354234,-0.4009655,6.765922
10.83884,48.91819,,,,,,,,110,,,,44.30087,-6.429868,-1.786075,0.04889564,0.1045024,0.006711166,6.767128
10.83559,49.27556,,,,,,,,110.2,,,,27.41217,33.74675,6.635769,-0.2190184,0.1324124,0.3698598,6.779539
10.84554,49.63538,,,,,,,,110.4,,,,0.7982268,9.379045,21.73696,-0.09193232,-0.05379586,0.2545982,6.79146
10.87207,49.99371,,,,,,,,110.6,,,,7.812759,-7.974607,5.584236,-0.03078614,0.1335842,-0.2156095,6.801673
10.90412,50.36045,,,,,,,,110.8,,,,5.601953,-7.120356,5.487989,0.2460761,0.2332929,-0.2044242,6.819054
10.94981,50.72072,,,,,,,,111,,,,-41.72088,-59.29001,10.05852,0.3849866,-0.09310411,-0.1930259,6.8366
11.01487,51.07794,,,,,,,,111.2,,,,-14.90486,-10.92235,12.55184,0.1951564,0.3698598,0.199311,6.847722
11.09101,51.43771,,,,,,,,111.4,,,,45.34953,-20.38998,6.918285,-0.06412892,0.2599245,0.3171292,6.846486
11.17904,51.80629,,,,,,,,111.6,,,,-58.20927,-15.09688,9.40203,0.477558,-0.2071939,-0.4628574,6.837074
11.27507,52.1839,,,,,,,,111.8,,,,12.6342,34.07188,-19.96381,0.7580422,-0.1062069,-0.6292517,6.829752
11.35133,52.57139,,,,,,,,112,,,,-18.81268,7.770621,-2.996104,0.6907175,-0.08916263,-0.8274974,6.831891
11.39826,52.96154,,,,,,,,112.2,,,,-52.85727,15.20797,5.678089,0.1247425,-0.199311,-0.2730273,6.84403
11.43441,53.35521,,,,,,,,112.4,,,,-12.74098,19.10956,7.846757,-0.3195793,0.01821602,0.5359346,6.842705
11.45472,53.75404,,,,,,,,112.6,,,,37.73214,-2.800258,12.74529,-0.4589159,0.3925499,0.3094593,6.834067
11.45488,54.14721,,,,,,,,112.8,,,,43.32356,7.433039,12.18361,0.2507632,-0.05283711,-0.09821738,6.829764
11.43764,54.53937,,,,,,,,113,,,,50.89402,-26.72935,8.919838,0.2988067,0.005326322,-0.2704706,6.828611
11.40098,54.93433,,,,,,,,113.2,,,,42.54066,11.42369,4.41826,0.3768906,-0.07478157,-0.04111921,6.815552
11.36375,55.33766,,,,,,,,113.4,,,,-32.04974,-29.24517,2.042254,-0.006178534,0.05997439,-0.1415736,6.802764
11.33147,55.74249,,,,,,,,113.6,,,,-66.13216,-30.36662,4.46375,0.3526025,-0.5245362,-0.3799798,6.803619
11.30195,56.1637,,,,,,,,113.8,,,,1.629973,39.63697,14.74493,0.1346494,0.1419998,0.1292166,6.798913
11.28215,56.56834,,,,,,,,114,,,,6.995857,-25.92537,7.508217,0.4405934,-0.1906823,-0.3004046,6.798961
11.27365,56.96701,,,,,,,,114.2,,,,13.99698,23.03893,-12.10508,0.5445632,-0.2845321,-0.4337757,6.802015
11.26802,57.35348,,,,,,,,114.4,,,,12.09168,-47.99944,4.409641,0.04644553,0.09012137,0.05486112,6.80235
11.27236,57.7002,,,,,,,,114.6,,,,9.906728,36.29897,14.1641,0.2932673,0.1656486,-0.1558482,6.799083
11.27555,58.01982,,,,,,,,114.8,,,,36.46704,8.971553,8.101021,-0.06828345,0.3520699,0.2821886,6.791922
11.26353,58.30051,,,,,,,,115,,,,-2.557965,-40.23791,5.828444,-0.2574744,0.1751295,0.1437042,6.788663
11.24538,58.55442,,,,,,,,115.2,,,,-15.42249,3.51804,13.89164,0.3171292,-0.4220578,-0.3289537,6.785877
11.22461,58.78548,,,,,,,,115.4,,,,34.33716,-19.20054,11.0818,-0.4290885,0.07755125,0.5551093,6.777733
11.20878,58.97768,,,,,,,,115.6,,,,-25.11278,-6.275681,0.05889736,-0.2656769,0.2224272,0.08181231,6.727791
11.18109,59.13731,,,,,,,,115.8,,,,38.10707,7.501513,3.896803,0.06327671,0.008628642,0.3139334,6.615414
11.14355,59.26442,,,,,,,,116,,,,-19.8101,-4.072058,4.970363,0.145089,0.1775796,-0.1202684,6.466746
11.09792,59.37751,,,,,,,,116.2,,,,-34.15233,6.039613,7.67198,-0.5072789,0.1814145,0.3327886,6.308824
11.04981,59.48534,,,,,,,,116.4,,,,-24.71535,14.20767,8.127357,0.4562528,-0.2683401,-0.5060006,6.170022
11.00116,59.57869,,,,,,,,116.6,,,,17.2033,-16.13979,20.33204,-0.126873,0.07297061,0.3379019,6.036995
10.96649,59.66439,,,,,,,,116.8,,,,-27.11194,-40.25946,10.16626,0.4690359,-0.4405934,-0.4809669,5.88502
10.95273,59.73932,,,,,,,,117,,,,-21.65029,-17.00602,-4.002148,0.01896171,0.3557983,0.000319579,5.725063
10.96257,59.81445,,,,,,,,117.2,,,,26.18634,-14.97525,9.491095,0.239578,-0.2243447,-0.4641357,5.566711
10.97415,59.89123,,,,,,,,117.4,,,,-24.3768,12.89661,3.776135,-0.0813862,-0.007350325,-0.737163,5.432312
10.97813,59.96152,,,,,,,,117.6,,,,43.11287,-21.11351,7.568072,0.2754774,0.6448045,-0.8007593,5.30399
10.9352,60.01379,,,,,,,,117.8,,,,12.30763,-1.004607,10.29746,0.08969527,0.4304734,-1.083907,5.185828
10.79173,60.05501,,,,,,,,118,,,,-50.13506,-0.8073248,8.60955,0.1253816,0.1965413,-1.079006,5.084451
10.55504,60.08686,,,,,,,,118.2,,,,31.29796,-19.90252,19.48114,-0.1597897,0.3100985,-0.6219014,4.996004
10.23735,60.11244,,,,,,,,118.4,,,,11.87428,10.75858,10.98603,0.5931392,-0.447198,-0.8603076,4.927749
9.85378,60.1397,,,,,,,,118.6,,,,-16.71584,-18.99943,16.12303,0.2159291,0.1205879,-0.1264469,4.881247
9.450586,60.15881,,,,,,,,118.8,,,,-70.31196,-39.40952,15.46415,0.6330867,-0.3055179,-1.178396,4.847165
9.037137,60.18811,,,,,,,,119,,,,32.5712,20.92484,14.56776,-0.3055179,-0.00777643,-0.5377455,4.83119
8.617861,60.22015,,,,,,,,119.2,,,,53.24705,35.08272,12.26406,-0.2222142,0.1001349,-0.6179599,4.829345
8.203552,60.25103,,,,,,,,119.4,,,,-3.16705,9.44752,12.89948,0.1020523,0.09438243,0.3292733,4.843987
7.798337,60.28256,,,,,,,,119.6,,,,-61.39404,-18.88498,16.0153,0.3878628,-0.2827212,-0.1644768,4.87235
7.392865,60.31397,,,,,,,,119.8,,,,-26.36543,-5.580884,-0.1795651,0.149137,-0.1636246,-0.07669904,4.898974
7.01865,60.35485,,,,,,,,120,,,,-48.35043,-58.98786,10.70256,0.2148638,0.0128897,-0.4254666,4.933567
6.656135,60.39576,,,,,,,,120.2,,,,-87.19347,-30.14108,13.65653,0.1528655,-0.08522116,-0.2884736,4.976066
6.289987,60.44738,,,,,,,,120.4,,,,-76.23234,-28.5906,12.98902,0.07787083,-0.1775796,-0.6306366,5.014501
5.923944,60.50051,,,,,,,,120.6,,,,7.6308,-7.257783,11.03057,-0.1591505,-0.02535329,0.4436826,5.047056
5.556062,60.55035,,,,,,,,120.8,,,,-8.846576,-5.132211,4.407247,0.1838646,-0.03046656,-0.1293231,5.072059
5.176743,60.59624,,,,,,,,121,,,,40.27526,-34.28114,10.23473,-0.1793905,0.2253034,0.8008658,5.085322
4.801082,60.62418,,,,,,,,121.2,,,,37.91793,-4.842033,6.904878,0.07254451,-0.06370281,-0.201335,5.094324
4.41964,60.64399,,,,,,,,121.4,,,,77.76846,-36.39091,20.18743,-0.04101268,-0.1263404,0.2291384,5.098983
4.055433,60.66594,,,,,,,,121.6,,,,-53.22741,-47.58189,18.26345,0.3800864,0.1499892,-0.03078614,5.093572
3.70584,60.68056,,,,,,,,121.8,,,,-3.383486,28.92387,6.052063,-0.1836516,0.1278317,-0.003408846,5.088829
3.365427,60.6895,,,,,,,,122,,,,-0.7594408,-19.16319,9.617988,0.6075203,-0.3271427,-0.5772668,5.082741
3.034655,60.69366,,,,,,,,122.2,,,,-1.470519,-42.3089,-1.255998,-0.2262622,0.2601376,0.183119,5.070944
2.702739,60.69964,,,,,,,,122.4,,,,-19.64012,5.076665,11.83885,0.08724516,-0.108657,0.1294296,5.062038
2.366213,60.71412,,,,,,,,122.6,,,,-14.40783,27.11529,11.496,0.01331581,-0.04026699,0.1232511,5.047901
2.027764,60.7212,,,,,,,,122.8,,,,-57.88701,-14.5692,12.67634,0.4426174,-0.1360343,-0.6555637,5.033345
1.690213,60.71598,,,,,,,,123,,,,-44.30566,-1.538993,7.505822,0.04463458,0.1197357,0.1262338,5.017524
1.356796,60.71977,,,,,,,,123.2,,,,1.134373,-14.19426,13.28255,0.1733185,-0.1460478,-0.1069525,5.000981
1.030375,60.72864,,,,,,,,123.4,,,,-33.36751,-17.91916,8.009562,-0.01001349,-0.1837581,0.05006743,4.989474
0.6994296,60.73812,,,,,,,,123.6,,,,4.659595,-22.19712,6.923074,-0.08575379,0.1892975,0.03174488,4.981145
0.370069,60.7524,,,,,,,,123.8,,,,-19.60181,-37.19105,4.679228,0.1017328,0.04367584,-0.1836516,4.969159
0.03689047,60.7633,,,,,,,,124,,,,17.51311,4.396712,20.27985,-0.4965197,0.2548113,0.6641924,4.955264
-0.296971,60.77481,,,,,,,,124.2,,,,-22.34461,-28.08399,12.32822,0.02194445,-0.02545982,-0.1524393,4.939814
-0.638026,60.786,,,,,,,,124.4,,,,-38.73579,2.293166,12.01698,0.3220294,-0.08575379,-0.4304734,4.925441
-0.9857108,60.78716,,,,,,,,124.6,,,,8.65073,-24.28295,9.139147,-0.3031743,0.2492719,0.4576376,4.915298
-1.334257,60.79608,,,,,,,,124.8,,,,0.2446874,1.378581,10.26442,-0.06615292,-0.005539375,-0.4020308,4.912759
-1.68592,60.80738,,,,,,,,125,,,,36.44789,9.163089,11.40933,-0.3186206,0.2331864,0.7107444,4.90876
-2.051166,60.81322,,,,,,,,125.2,,,,45.63157,6.093722,16.6148,0.005539375,0.2535329,0.2137986,4.894877
-2.407372,60.8172,,,,,,,,125.4,,,,29.86432,-6.714299,10.34439,0.362616,-0.06476808,-0.2978479,4.886691
-2.764688,60.81385,,,,,,,,125.6,,,,-23.51106,36.21996,9.011296,0.7058442,-0.5998504,-0.604431,4.878272
-3.125403,60.80473,,,,,,,,125.8,,,,-32.87383,23.28074,4.728549,0.1461543,-0.140828,-0.2082592,4.857927
-3.471146,60.79539,,,,,,,,126,,,,29.34142,28.27744,10.73177,0.5144162,-0.2612028,-0.4879977,4.832236
-3.808148,60.78374,,,,,,,,126.2,,,,31.01976,-23.35065,7.422025,-0.05826997,0.1481783,0.2822951,4.806954
-4.1278,60.77551,,,,,,,,126.4,,,,-28.46083,-18.40136,1.35847,-0.05219796,0.008309063,-0.2566222,4.783541
-4.444645,60.77832,,,,,,,,126.6,,,,-75.51887,-29.33041,14.06881,-0.07435546,-0.1411475,-0.06114618,4.763082
-4.762566,60.7987,,,,,,,,126.8,,,,41.08163,-12.58392,15.06767,0.08064052,0.1282578,1.024891,4.740905
-5.024285,60.84452,,,,,,,,127,,,,2.602018,13.0958,6.355169,0.5480785,-0.340352,0.6231797,4.728589
-5.218819,60.94308,,,,,,,,127.2,,,,29.69768,17.81909,9.797073,-0.09523464,-0.2492719,1.161564,4.726145
-5.3311,61.11494,,,,,,,,127.4,,,,14.02188,15.75385,11.03535,0.104822,-0.5618204,0.4526308,4.71818
-5.366707,61.3745,,,,,,,,127.6,,,,-48.02721,-10.15429,10.9688,0.3017894,0.05347627,0.6521549,4.705955
-5.349005,61.70773,,,,,,,,127.8,,,,1.013705,2.53929,11.23551,0.1941977,0.4693555,0.6245645,4.711961
-5.306025,62.10184,,,,,,,,128,,,,-13.50713,-23.59342,6.186139,-0.3132943,-0.05901565,0.7316236,4.729689
-5.262242,62.56962,,,,,,,,128.2,,,,-24.23124,-26.18491,8.896375,-0.5464807,0.06093312,1.189261,4.744674
-5.231675,63.13215,,,,,,,,128.4,,,,-6.533298,-29.86096,7.983226,0.2920955,0.2073005,0.7072291,4.753139
-5.234519,63.76474,,,,,,,,128.6,,,,30.55959,-15.60062,11.1996,0.2700445,0.4321778,0.825793,4.762614
-5.266197,64.42599,,,,,,,,128.8,,,,-71.6259,4.70317,1.331176,0.769547,0.008522116,-0.04506069,4.763214
-5.326006,65.089,,,,,,,,129,,,,-14.0961,-23.30995,4.683537,-0.02087918,-0.02066613,0.1298557,4.744051
-5.403472,65.75446,,,,,,,,129.2,,,,22.5869,-29.51763,3.04734,0.04090615,-0.07446198,-0.243626,4.712537
-5.518066,66.41317,,,,,,,,129.4,,,,-22.63095,-22.26512,17.48964,0.1018393,-0.3731621,-0.3054113,4.676912
-5.645281,67.07617,,,,,,,,129.6,,,,-45.85519,11.21636,7.031291,-0.04846953,-0.01778992,-0.1533981,4.657737
-5.773317,67.73045,,,,,,,,129.8,,,,38.49445,-28.92579,20.08352,-0.4453871,0.3398194,0.5846171,4.655449
-5.891341,68.36594,,,,,,,,130,,,,-3.139277,17.57296,15.11986,-0.1073787,0.01640507,0.3810451,4.658842
-5.994419,68.97589,,,,,,,,130.2,,,,12.64713,-22.62952,17.75875,-0.2202967,0.1184574,0.07680557,4.656215
-6.0848,69.5589,,,,,,,,130.4,,,,32.66409,-46.08216,5.85526,0.1690575,-0.2559831,-0.07190535,4.66158
-6.157746,70.13435,,,,,,,,130.6,,,,-6.117664,39.77631,10.53736,-0.09427591,-0.03312973,0.04420847,4.670832
-6.232198,70.70998,,,,,,,,130.8,,,,-19.80101,59.6817,11.74308,-0.5047223,0.4840562,0.3776363,4.691383
-6.307977,71.27789,,,,,,,,131,,,,19.62431,-4.081156,14.0305,-0.1220793,0.2398975,0.6614227,4.727765
-6.359904,71.83858,,,,,,,,131.2,,,,-7.198886,35.53378,18.36496,-0.3161705,0.1185639,0.2657835,4.777802
-6.396186,72.37518,,,,,,,,131.4,,,,-22.84691,-21.51382,11.18284,0.4206729,-0.207407,-0.2978479,4.821446
-6.431187,72.87728,,,,,,,,131.6,,,,11.35091,-39.99083,15.32816,0.4238687,0.05571333,0.03014698,4.852071
-6.472437,73.33231,,,,,,,,131.8,,,,-54.09364,-27.23452,1.625184,-0.03004046,-0.05294364,0.1960087,4.879782
-6.518015,73.74386,,,,,,,,132,,,,-32.79434,-37.48458,21.42332,0.1179248,-0.1944108,0.01480718,4.907415
-6.569298,74.11172,,,,,,,,132.2,,,,-0.01197101,-3.625779,4.534618,-0.2711098,0.2263687,0.09171927,4.928043
-6.607823,74.44203,,,,,,,,132.4,,,,0.7000646,1.866999,-8.259517,0.2079396,0.09917612,0.1601093,4.948009
-6.640922,74.75519,,,,,,,,132.6,,,,-29.60239,12.69645,8.162791,-0.6509831,0.2507632,-0.03792341,4.965687
-6.692718,75.06138,,,,,,,,132.8,,,,-24.11727,-4.098394,9.953654,0.6214753,0.08245147,-1.154321,4.976502
-6.791047,75.32092,,,,,,,,133,,,,-38.0046,6.172252,0.2691083,0.9867545,0.185356,-1.037887,4.977904
-6.957392,75.52595,,,,,,,,133.2,,,,-51.94125,22.87516,14.95131,0.06391586,0.05667207,-0.9430786,4.964369
-7.196931,75.6671,,,,,,,,133.4,,,,58.68954,14.008,3.803429,-0.2585397,0.3794472,-0.590263,4.952378
-7.507791,75.74537,,,,,,,,133.6,,,,-20.66723,17.67017,11.49791,0.2509763,-0.4479437,-1.318691,4.942101
-7.879407,75.80433,,,,,,,,133.8,,,,-20.45366,3.595133,8.083303,-0.1417867,-0.3212838,-1.086889,4.926955
-8.335247,75.84508,,,,,,,,134,,,,-7.998549,-13.19397,-0.1331176,-0.1285774,-0.07659251,-1.123747,4.914154
-8.880762,75.88612,,,,,,,,134.2,,,,9.942163,30.70133,3.550122,0.09811085,-0.1505219,-0.6670686,4.894657
-9.466035,75.93716,,,,,,,,134.4,,,,49.89181,-9.618945,20.57625,0.507492,0.07275756,-0.453057,4.874533
-10.0665,75.98662,,,,,,,,134.6,,,,-50.56985,3.156994,9.719023,0.6013418,-0.2521481,-1.170619,4.84998
-10.65989,76.04096,,,,,,,,134.8,,,,-82.98974,8.467813,27.45431,0.3952131,-0.1537177,-0.5156945,4.824659
-11.2595,76.10482,,,,,,,,135,,,,-85.60516,-37.34093,16.961,0.1670335,-0.1139833,-0.3334278,4.797143
-11.85562,76.18111,,,,,,,,135.2,,,,-8.839393,5.316565,1.482011,0.1556351,0.247887,-0.0237554,4.770269
-12.43818,76.25977,,,,,,,,135.4,,,,-25.76017,-6.6147,8.67132,-0.1738512,0.1336907,0.5006743,4.749233
-13.01136,76.34428,,,,,,,,135.6,,,,-2.228044,11.35426,16.55974,0.000319579,0.02130529,0.3896737,4.735743
-13.58072,76.43102,,,,,,,,135.8,,,,-22.90389,-11.68897,1.050576,-0.3291667,0.2704706,0.2796319,4.726567
-14.14868,76.51511,,,,,,,,136,,,,-13.10825,12.85926,10.81844,0.0834102,0.09736517,0.3987285,4.718137
-14.71968,76.59145,,,,,,,,136.2,,,,24.4357,-5.436275,16.29111,-0.4849084,0.2324407,0.4270645,4.713216
-15.28688,76.65474,,,,,,,,136.4,,,,36.9727,9.217197,10.14375,-0.3847735,0.2261556,0.5691708,4.71027
-15.84693,76.7147,,,,,,,,136.6,,,,-6.463387,-23.4378,8.036857,-0.1562743,0.1014132,-0.3145726,4.71052
-16.41319,76.76868,,,,,,,,136.8,,,,1.896687,-23.91951,5.036443,0.1521198,0.07627293,-0.4032026,4.711888
-16.98414,76.81385,,,,,,,,137,,,,-29.41468,-45.54442,4.276044,0.07179882,0.08085357,-0.2370213,4.709039
-17.55062,76.85339,,,,,,,,137.2,,,,-29.20112,-27.46197,11.47206,0.2827212,-0.1763013,-0.4464523,4.710304
-18.11592,76.88931,,,,,,,,137.4,,,,45.89733,-10.84956,11.81539,-0.2488458,0.07957526,0.4011786,4.708489
-18.6721,76.91267,,,,,,,,137.6,,,,-2.26683,10.06044,6.497385,0.799694,-0.3178749,-0.7418501,4.708123
-19.21236,76.93151,,,,,,,,137.8,,,,-10.01399,-18.26201,10.03123,0.8091749,-0.1641573,-0.3810451,4.717986
-19.69728,76.94554,,,,,,,,138,,,,34.90698,1.495418,3.970065,0.1638377,0.09608685,0.2165683,4.728358
-20.13473,76.96767,,,,,,,,138.2,,,,-27.04347,1.236845,19.02576,-0.155209,0.1474326,0.6609966,4.744583
-20.51844,76.99866,,,,,,,,138.4,,,,-40.21876,-14.12818,5.222712,-0.0608266,-0.03163835,-0.1164334,4.76231
-20.85844,77.02963,,,,,,,,138.6,,,,-25.3431,-39.25821,10.40759,-0.009054747,-0.1399757,-0.7688013,4.769259
-21.17483,77.05986,,,,,,,,138.8,,,,-77.36001,16.50419,-0.08283938,-0.4002199,0.01874865,-0.2779275,4.77086
-21.4837,77.09776,,,,,,,,139,,,,16.1781,-9.918221,5.042668,-0.1146225,-0.01800297,0.5458415,4.773697
-21.77504,77.15145,,,,,,,,139.2,,,,-38.51792,30.90388,9.409692,0.67868,-0.4185424,0.5883455,4.782533
-22.00989,77.25203,,,,,,,,139.4,,,,18.72074,0.4836287,15.36982,0.5804626,-0.48118,0.9939982,4.788921
-22.1797,77.40727,,,,,,,,139.6,,,,17.75971,1.330697,13.42764,-0.2176335,-0.09203885,1.352992,4.79415
-22.26997,77.63374,,,,,,,,139.8,,,,-46.87416,21.58756,5.850471,0.4320713,-0.432817,0.3228816,4.788605
-22.30082,77.91895,,,,,,,,140,,,,40.78092,-23.57283,15.19025,-0.3496198,0.5319931,1.035544,4.782645
-22.28596,78.26362,,,,,,,,140.2,,,,-5.738902,35.95086,7.189788,-0.4796886,0.1890844,1.500745,4.785618
-22.23228,78.67672,,,,,,,,140.4,,,,30.89669,28.34064,10.70448,-0.495561,-0.151161,0.8633968,4.778018
-22.16475,79.17599,,,,,,,,140.6,,,,-17.83154,-26.2711,7.933906,0.3440804,0.2556635,0.614125,4.754503
